scenario,status,bus_1_shed_MW,bus_3_shed_MW,bus_4_shed_MW,bus_7_shed_MW,bus_8_shed_MW,bus_9_shed_MW,bus_12_shed_MW,bus_15_shed_MW,bus_16_shed_MW,bus_18_shed_MW,bus_20_shed_MW,bus_21_shed_MW,bus_23_shed_MW,bus_24_shed_MW,bus_25_shed_MW,bus_26_shed_MW,bus_27_shed_MW,bus_28_shed_MW,bus_29_shed_MW,bus_31_shed_MW,bus_39_shed_MW
235,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
236,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
237,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
238,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
239,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
240,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
241,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
242,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
243,optimal,22.098691316463412,86.98116748138449,129.82050234056058,53.17296386970636,106.816951648827,1.4301397091074761,1.8463614088687441,91.37191474355883,94.47066370902272,41.72763020984995,221.88009006987602,78.09468150637908,68.277513519122,89.39759169538966,45.6320275350741,32.64633361323863,71.75828170888218,47.2234191196848,57.47307478717968,1.9781585426195634,84.6077415494863
244,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
245,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
246,optimal,18.345282669595683,53.78689958813566,72.30967715697021,36.149407717071014,57.662049615539686,1.5747278322426304,1.9340611956236726,57.03261640051069,57.57167713581842,30.84899570151265,4.711715718935624e-09,50.919510105899285,45.86959419689631,56.53070556539162,37.00207110377514,25.911361865797154,48.79740676601472,35.92445592791515,41.439004144748644,2.0576167815531137,31.1387785589142
247,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
248,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
249,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
250,optimal,22.040113382647494,115.40963054681086,181.88255282314068,89.62911762210004,221.3747055238652,1.5083570863222917,1.895500002296877,78.11560874027323,85.65286935464522,45.432050771977096,6.378151330590467e-09,72.31973254321403,63.74329899159751,81.95140593064936,33.06102166169362,29.81642698639145,63.42298171524168,40.96309177801972,48.56658171146676,2.1964694582516837,263.82438341025704
251,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
252,optimal,24.271653093079216,90.93415719966752,147.6049964454014,59.09572331041753,128.63577398664725,1.5829770989404235,2.0636573974308483,105.929005401691,111.28813740117742,48.299375379807095,1.1185213267249657e-08,91.27091985275865,80.44590611747965,104.10871859243179,95.80439232970926,51.0425033810371,107.14306934212651,80.52335843957741,114.70170704240441,2.205294400446136,193.35457384686748
253,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
254,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
255,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
256,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
257,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
258,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
259,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
260,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
261,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
262,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
263,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
264,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
265,optimal,24.16992608287809,96.22411181014371,150.76670829456253,55.686021848796535,120.88520553283193,1.3542821376136474,1.736974345019952,94.69844944816305,97.36836508233925,43.11915376159575,1.3550101535545691e-09,79.73248953021786,69.42482162659506,91.63645703645955,63.02672621720472,36.48262464525414,82.46292082216873,56.49190016833386,74.23097317741846,1.8621281234899119,328.9456603181262
266,optimal,18.295290931706756,55.781884127234555,70.81888574880065,39.90489968853351,61.3528319231181,1.5798686578297487,1.9527419777691726,56.90696482682642,57.83228140897337,31.39002042543357,5.350316538983121e-09,50.256138330206,43.75176045759503,59.12395589643529,35.718236322107,25.742601773398636,48.62334065334693,35.42859757493632,40.215733835165814,2.0799915000239695,26.04987398430326
267,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
268,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
269,optimal,24.271653093079216,90.93415719966752,147.6049964454014,59.09572331041753,128.63577398664725,1.5829770989404235,2.0636573974308483,105.929005401691,111.28813740117742,48.299375379807095,1.1185213267249657e-08,91.27091985275865,80.44590611747965,104.10871859243179,95.80439232970926,51.0425033810371,107.14306934212651,80.52335843957741,114.70170704240441,2.205294400446136,193.35457384686748
270,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
271,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
272,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
273,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
274,optimal,32.89120306265793,130.74577973055602,215.253701437519,88.9050061088406,226.05652365461899,2.1422995500688504,2.825176798238072,129.73250494744508,134.04912175481783,57.562844939093225,1.8194883270602566e-08,108.43618545046539,95.80907126261239,124.42650098732166,85.77989024296426,49.061477286875615,112.0530798696988,77.45265736355765,110.56863014098916,3.010878161338701,563.5433673321413
275,optimal,26.631375314377976,111.82118809153424,177.87772491627285,57.784174479436615,127.39922325624721,1.4340455939542152,1.8630037731682696,117.55123570846398,121.01746943233945,50.71251076406113,6.928901514529367e-09,99.70442941512789,89.24672338909511,114.55251791722435,73.07726515129241,42.547655001000166,98.39441628640034,67.00041146168797,92.26449490346621,1.991718901664197,507.0468162722812
276,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
277,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
278,optimal,18.226079974458983,55.88125332867731,71.78617789240816,39.42128333539381,60.73371688150487,1.5778158036365553,1.9493993456568686,59.5046076219651,57.027869376348114,31.17266154922083,4.907156391877246e-09,50.535100782155816,45.518540243383754,56.1575563647086,35.597454262386535,25.623938589757635,48.244515387641165,35.28422090414684,40.192167021056086,2.0755856252969105,26.29595574870103
279,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
280,optimal,22.071853645843532,88.15200641881673,131.85723646588102,53.32941841069687,107.31879363538265,1.4291823816441498,1.8459876846635601,92.3160577966355,95.4082492693622,41.980469157843785,203.35839518804144,78.73644877547578,68.80530085747436,90.19405686348719,45.33723712706214,32.66816670966545,72.13419298854352,47.25603503945868,57.42689751475682,1.9778662590877767,81.10204789278767
281,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
282,optimal,18.18954007170197,55.21711658148896,70.02127568034275,39.578694840128314,59.188447123112056,1.5796407295915096,1.9524253942244894,58.9806985319109,60.48775511172121,30.938601198139022,4.958527800207425e-09,53.31919438279212,47.834979411905415,59.379452657265944,35.05079909541303,25.418079734125808,47.03732652794634,34.80804571326139,39.24472200827418,2.0789516779051693,22.50015356938478
283,optimal,22.65059556087084,115.97521417873844,182.6547517448821,71.65424632400229,178.98403497334672,1.482620859349251,1.9686710719731568,107.10085983951771,108.16245799918296,47.8801983682944,7.351059167404115e-09,88.05200931162013,76.92787532551961,101.14214951772274,40.96621347680846,33.87806684248516,79.00302968576179,49.29509381785227,60.75636928538119,2.0940785984438945,172.17736326756648
284,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
285,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
286,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
287,optimal,18.267676508622497,55.53813516434356,71.29314384523471,39.74018371568792,61.76381674973419,1.5804586735326065,1.9528163087355244,56.760690892640255,57.6841277307805,31.30268572574557,5.317152487079488e-09,52.48736574703713,44.5264528558948,55.23185239885381,35.7106532274074,25.704919871311255,48.52228867771463,35.37445663265315,40.19606900736947,2.0801120040573724,27.08799430452617
288,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
289,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
290,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
291,optimal,22.040113382647494,115.40963054681086,181.88255282314068,89.62911762210004,221.3747055238652,1.5083570863222917,1.895500002296877,78.11560874027323,85.65286935464522,45.432050771977096,6.378151330590467e-09,72.31973254321403,63.74329899159751,81.95140593064936,33.06102166169362,29.81642698639145,63.42298171524168,40.96309177801972,48.56658171146676,2.1964694582516837,263.82438341025704
292,optimal,22.071853645843532,88.15200641881673,131.85723646588102,53.32941841069687,107.31879363538265,1.4291823816441498,1.8459876846635601,92.3160577966355,95.4082492693622,41.980469157843785,203.35839518804144,78.73644877547578,68.80530085747436,90.19405686348719,45.33723712706214,32.66816670966545,72.13419298854352,47.25603503945868,57.42689751475682,1.9778662590877767,81.10204789278767
293,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
294,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
295,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
296,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
297,optimal,22.071853645843532,88.15200641881673,131.85723646588102,53.32941841069687,107.31879363538265,1.4291823816441498,1.8459876846635601,92.3160577966355,95.4082492693622,41.980469157843785,203.35839518804144,78.73644877547578,68.80530085747436,90.19405686348719,45.33723712706214,32.66816670966545,72.13419298854352,47.25603503945868,57.42689751475682,1.9778662590877767,81.10204789278767
298,optimal,28.758218809119764,96.4148957543817,155.5557798118143,71.15247224496831,169.1378928171415,1.7503056874668035,2.207869123479755,95.47299615886433,98.33640836097292,46.054983146663304,6.4660819289718325e-09,81.80992982096366,72.36897169483616,92.83016135299835,64.06642565170944,39.01071365586287,83.43910281434599,58.551942533226544,76.60440783098156,2.374794064538622,429.65762870562264
299,optimal,22.098691316463412,86.98116748138449,129.82050234056058,53.17296386970636,106.816951648827,1.4301397091074761,1.8463614088687441,91.37191474355883,94.47066370902272,41.72763020984995,221.88009006987602,78.09468150637908,68.277513519122,89.39759169538966,45.6320275350741,32.64633361323863,71.75828170888218,47.2234191196848,57.47307478717968,1.9781585426195634,84.6077415494863
300,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
301,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
302,optimal,22.098691316463412,86.98116748138449,129.82050234056058,53.17296386970636,106.816951648827,1.4301397091074761,1.8463614088687441,91.37191474355883,94.47066370902272,41.72763020984995,221.88009006987602,78.09468150637908,68.277513519122,89.39759169538966,45.6320275350741,32.64633361323863,71.75828170888218,47.2234191196848,57.47307478717968,1.9781585426195634,84.6077415494863
303,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
304,optimal,22.071853645843532,88.15200641881673,131.85723646588102,53.32941841069687,107.31879363538265,1.4291823816441498,1.8459876846635601,92.3160577966355,95.4082492693622,41.980469157843785,203.35839518804144,78.73644877547578,68.80530085747436,90.19405686348719,45.33723712706214,32.66816670966545,72.13419298854352,47.25603503945868,57.42689751475682,1.9778662590877767,81.10204789278767
305,infeasible,,,,,,,,,,,,,,,,,,,,,
306,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
307,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
308,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
309,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
310,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
311,optimal,18.247164928232568,55.22827159563168,71.1285107290105,39.597591112695966,61.771390267918406,1.5784742066661024,1.9500914091413055,56.49521399130304,57.40893312597735,31.199581359715225,5.243457569826067e-09,50.94694266442611,45.874699212316344,56.58787055213313,35.69737160554099,25.666038312544977,48.36965958413279,35.31325084686771,40.147871302730145,2.0772739657802557,27.51969926790238
